property_id,address,property_type,area,rooms,floor,build_year,cadastral_number,owner_info
1573,"клх Курск, пер. Железнодорожный, д. 59 стр. 5, 457766",Коммерческое,141.6,3,18,1973,47:34:864670:24,"[{""owner_id"": 118, ""share"": 1.0}]"
1574,"д. Тюмень, наб. 50 лет Октября, д. 209 к. 6, 783239",Дом,75.4,3,10,2015,83:77:629757:939,"[{""owner_id"": 241, ""share"": 1.0}]"
1575,"с. Амдерма, пер. Балтийский, д. 127, 618536",Коммерческое,52.1,3,11,1967,69:88:972156:714,"[{""owner_id"": 116, ""share"": 0.29}, {""owner_id"": 56, ""share"": 0.46}, {""owner_id"": 189, ""share"": 0.25}]"
1576,"д. Байкальск, алл. Советская, д. 40 к. 98, 120996",Квартира,72.1,1,10,1980,36:37:319086:994,"[{""owner_id"": 175, ""share"": 1.0}]"
1577,"с. Кетченеры, алл. Северная, д. 47 к. 5, 656707",Дом,125.7,1,13,1978,28:23:194432:97,"[{""owner_id"": 182, ""share"": 0.76}, {""owner_id"": 100, ""share"": 0.24}]"
1578,"к. Плес, ш. 40 лет Победы, д. 5/4 стр. 8/8, 546739",Квартира,118.0,5,7,1980,85:21:761518:696,"[{""owner_id"": 233, ""share"": 0.47}, {""owner_id"": 270, ""share"": 0.53}]"
1579,"с. Красногорск (Моск.), пер. Садовый, д. 5 стр. 9/9, 305886",Квартира,92.9,3,8,1955,62:14:858498:79,"[{""owner_id"": 111, ""share"": 1.0}]"
1580,"ст. Железногорск(Курск.), алл. Мирная, д. 39 к. 7/3, 478009",Коммерческое,174.5,5,24,2017,11:11:293807:214,"[{""owner_id"": 259, ""share"": 0.89}, {""owner_id"": 255, ""share"": 0.09}, {""owner_id"": 168, ""share"": 0.02}]"
1581,"к. Алексин, ш. Кирова, д. 2/6, 000190",Дом,40.2,2,20,2017,11:41:821836:387,"[{""owner_id"": 16, ""share"": 0.37}, {""owner_id"": 55, ""share"": 0.63}]"
1582,"п. Торжок, наб. Иркутская, д. 8/4 стр. 8, 369390",Дом,151.3,5,4,2003,10:89:813158:219,"[{""owner_id"": 255, ""share"": 1.0}]"
1583,"п. Воткинск, пер. Карла Маркса, д. 8/2 стр. 22, 054284",Квартира,179.5,1,10,1959,25:77:770342:791,"[{""owner_id"": 178, ""share"": 1.0}]"
1584,"клх Борзя, ул. Дачная, д. 55, 942941",Коммерческое,72.6,2,13,2017,71:53:978775:28,"[{""owner_id"": 56, ""share"": 1.0}]"
1585,"д. Северодвинск, пер. Подгорный, д. 42 стр. 7/8, 606289",Квартира,50.7,2,7,2014,28:19:351807:463,"[{""owner_id"": 209, ""share"": 1.0}]"
1586,"п. Минеральные Воды, бул. Сахалинский, д. 9/4, 443081",Дом,33.8,3,2,1987,26:76:662146:418,"[{""owner_id"": 173, ""share"": 1.0}]"
1587,"п. Железногорск(Курск.), ш. Логовое, д. 1/3 стр. 7/4, 071548",Дом,188.4,4,14,1955,76:98:200647:120,"[{""owner_id"": 22, ""share"": 0.72}, {""owner_id"": 188, ""share"": 0.13}, {""owner_id"": 11, ""share"": 0.15}]"
1588,"г. Кизел, ш. Гвардейское, д. 778, 577677",Квартира,177.5,1,17,1976,56:59:517155:906,"[{""owner_id"": 219, ""share"": 0.85}, {""owner_id"": 10, ""share"": 0.15}]"
1589,"клх Устюжна, пер. Театральный, д. 330 стр. 6/8, 058923",Дом,47.7,4,3,1991,37:22:284033:787,"[{""owner_id"": 14, ""share"": 1.0}]"
1590,"с. Александровск-Сахалинский, пр. Восьмого Марта, д. 2/3 к. 8, 655713",Дом,29.4,4,17,2020,33:65:699828:112,"[{""owner_id"": 175, ""share"": 1.0}]"
1591,"д. Псков, наб. Жданова, д. 445 к. 6/3, 744882",Дом,157.3,2,20,1976,77:43:404507:768,"[{""owner_id"": 249, ""share"": 1.0}]"
1592,"клх Пятигорск, ш. Сосновое, д. 285 стр. 715, 338515",Коммерческое,197.3,2,11,1988,40:71:799512:935,"[{""owner_id"": 60, ""share"": 0.82}, {""owner_id"": 124, ""share"": 0.1}, {""owner_id"": 156, ""share"": 0.08}]"
1593,"к. Радужный, ул. Жукова, д. 168 к. 48, 934650",Квартира,93.3,2,8,1997,88:25:155994:105,"[{""owner_id"": 271, ""share"": 1.0}]"
1594,"к. Тимашевск, ул. Новгородская, д. 6 к. 4/4, 892349",Коммерческое,144.9,5,2,2014,57:82:709058:725,"[{""owner_id"": 232, ""share"": 1.0}]"
1595,"к. Москва, ул. Лазо, д. 855 к. 46, 324271",Дом,123.3,1,23,2007,42:84:946541:170,"[{""owner_id"": 149, ""share"": 1.0}]"
1596,"клх Туапсе, бул. Разина, д. 78 стр. 5/8, 237038",Коммерческое,189.7,4,25,2023,58:94:410810:851,"[{""owner_id"": 294, ""share"": 1.0}]"
1597,"с. Уфа, ш. Брянское, д. 9/2 к. 31, 941232",Квартира,180.0,3,5,2018,56:84:502756:653,"[{""owner_id"": 234, ""share"": 1.0}]"
1598,"п. Нижневартовск, бул. Сплавный, д. 585, 541892",Коммерческое,179.7,5,20,1974,32:34:213618:190,"[{""owner_id"": 128, ""share"": 0.55}, {""owner_id"": 76, ""share"": 0.17}, {""owner_id"": 170, ""share"": 0.28}]"
1599,"г. Кудымкар, ул. Инженерная, д. 7, 032826",Дом,92.8,5,2,2002,89:99:124076:572,"[{""owner_id"": 115, ""share"": 0.72}, {""owner_id"": 151, ""share"": 0.28}]"
1600,"к. Медногорск, ул. Свердлова, д. 9/7 стр. 8, 689621",Коммерческое,41.2,4,1,2006,32:37:424536:576,"[{""owner_id"": 204, ""share"": 1.0}]"
1601,"ст. Ноябрьск, пер. Марта 8, д. 78, 643476",Дом,137.0,5,5,2021,12:46:968235:4,"[{""owner_id"": 117, ""share"": 0.36}, {""owner_id"": 267, ""share"": 0.39}, {""owner_id"": 113, ""share"": 0.25}]"
1602,"п. Андреаполь, алл. Коммунаров, д. 3/9 стр. 7, 363163",Коммерческое,121.9,4,11,1953,80:28:525964:605,"[{""owner_id"": 209, ""share"": 0.89}, {""owner_id"": 61, ""share"": 0.11}]"
1603,"ст. Усть-Камчатск, пр. Дачный, д. 772 к. 18, 364908",Дом,36.8,5,13,2023,58:54:526691:646,"[{""owner_id"": 279, ""share"": 0.45}, {""owner_id"": 76, ""share"": 0.55}]"
1604,"к. Холмогоры, бул. Революционный, д. 4/5, 031016",Квартира,121.1,4,4,1968,34:77:428932:586,"[{""owner_id"": 111, ""share"": 1.0}]"
1605,"ст. Оймякон, алл. Средняя, д. 6 к. 5, 408579",Дом,171.8,3,13,2019,29:40:716155:816,"[{""owner_id"": 62, ""share"": 1.0}]"
1606,"п. Цимлянск, ул. Крайняя, д. 984 к. 2/1, 600260",Квартира,173.8,2,16,1978,10:10:800151:873,"[{""owner_id"": 261, ""share"": 0.6}, {""owner_id"": 140, ""share"": 0.4}]"
1607,"д. Анапа, ул. Щербакова, д. 6 стр. 28, 244106",Дом,31.3,1,4,1999,74:35:178702:84,"[{""owner_id"": 201, ""share"": 1.0}]"
1608,"д. Урюпинск, наб. Чайкиной, д. 22 к. 6/1, 423893",Квартира,28.6,1,13,2017,17:88:779776:286,"[{""owner_id"": 172, ""share"": 1.0}]"
1609,"клх Красноселькуп, пр. Магистральный, д. 307, 023050",Коммерческое,77.9,4,14,1972,90:76:305415:893,"[{""owner_id"": 38, ""share"": 1.0}]"
1610,"с. Витим, пер. Лазо, д. 43 к. 571, 955412",Коммерческое,94.0,2,2,1997,38:91:393391:277,"[{""owner_id"": 227, ""share"": 1.0}]"
1611,"ст. Чегем, алл. Садовая, д. 98, 520895",Дом,99.7,3,13,1970,17:67:246518:744,"[{""owner_id"": 254, ""share"": 1.0}]"
1612,"ст. Сарапул, пер. Школьный, д. 726 к. 15, 073249",Коммерческое,43.4,2,12,1952,81:21:882094:894,"[{""owner_id"": 211, ""share"": 1.0}]"
1613,"д. Магнитогорск, ул. Лазурная, д. 15, 749623",Дом,186.2,2,19,1958,43:12:516577:960,"[{""owner_id"": 243, ""share"": 1.0}]"
1614,"к. Барнаул, ш. Инженерное, д. 7/6 стр. 4, 285803",Дом,32.1,2,7,1975,68:39:193519:960,"[{""owner_id"": 274, ""share"": 1.0}]"
1615,"д. Приморско-Ахтарск, наб. Гаражная, д. 9 стр. 4/3, 850504",Дом,148.7,2,7,1994,61:23:589887:558,"[{""owner_id"": 161, ""share"": 1.0}]"
1616,"к. Чермоз, ш. Островского, д. 482, 721090",Квартира,142.0,1,20,1970,10:58:218090:225,"[{""owner_id"": 238, ""share"": 0.78}, {""owner_id"": 6, ""share"": 0.12}, {""owner_id"": 105, ""share"": 0.1}]"
1617,"к. Красноуфимск, пер. Инженерный, д. 217 к. 5/1, 345688",Дом,43.8,4,18,2023,54:58:227154:195,"[{""owner_id"": 122, ""share"": 0.88}, {""owner_id"": 263, ""share"": 0.12}]"
1618,"к. Суздаль, пр. Кирова, д. 7, 607236",Коммерческое,118.1,3,9,1956,31:84:438713:49,"[{""owner_id"": 39, ""share"": 1.0}]"
1619,"ст. Лянтор, наб. Крайняя, д. 90 к. 480, 893825",Дом,111.8,1,14,1985,46:16:347996:463,"[{""owner_id"": 203, ""share"": 1.0}]"
1620,"г. Мелеуз, пер. Лазурный, д. 2, 026957",Квартира,91.7,5,4,1968,69:73:799689:526,"[{""owner_id"": 129, ""share"": 1.0}]"
1621,"п. Руза, пер. Малиновый, д. 731 к. 86, 752481",Квартира,22.5,2,21,1961,72:85:662292:848,"[{""owner_id"": 96, ""share"": 1.0}]"
1622,"п. Сузун, наб. Депутатская, д. 49 к. 639, 952608",Дом,113.5,4,6,2023,79:53:870229:850,"[{""owner_id"": 100, ""share"": 1.0}]"
1623,"п. Шатура, ш. Семашко, д. 14 стр. 814, 754737",Квартира,156.4,2,18,1981,24:75:285825:557,"[{""owner_id"": 225, ""share"": 1.0}]"
1624,"к. Чехов, ул. Марта 8, д. 9/2 стр. 6, 597739",Дом,25.2,2,19,2007,12:73:923769:720,"[{""owner_id"": 164, ""share"": 1.0}]"
1625,"ст. Архыз, алл. Сплавная, д. 457 стр. 9/2, 804175",Дом,142.5,1,15,2011,99:17:522218:882,"[{""owner_id"": 220, ""share"": 1.0}]"
1626,"п. Архыз, ш. Алтайское, д. 888 к. 2/7, 658723",Квартира,85.7,1,13,2019,28:20:790917:861,"[{""owner_id"": 121, ""share"": 0.72}, {""owner_id"": 208, ""share"": 0.11}, {""owner_id"": 266, ""share"": 0.17}]"
1627,"к. Братск, ул. Путевая, д. 8, 712657",Коммерческое,82.9,2,3,2000,96:94:483821:16,"[{""owner_id"": 115, ""share"": 1.0}]"
1628,"д. Добрянка, ш. Пригородное, д. 97 стр. 3, 991960",Коммерческое,67.7,5,5,1959,76:93:907498:960,"[{""owner_id"": 277, ""share"": 0.85}, {""owner_id"": 230, ""share"": 0.15}]"
1629,"клх Нижневартовск, пер. Герцена, д. 4 стр. 4/1, 376318",Квартира,78.9,4,15,1955,81:85:660211:792,"[{""owner_id"": 293, ""share"": 1.0}]"
1630,"д. Печора, ул. 8-е Марта, д. 569 к. 9, 440004",Дом,132.2,5,10,2019,12:30:233037:914,"[{""owner_id"": 121, ""share"": 1.0}]"
1631,"к. Приморско-Ахтарск, алл. Волочаевская, д. 506, 797296",Коммерческое,127.7,3,17,1987,92:26:412619:904,"[{""owner_id"": 170, ""share"": 0.63}, {""owner_id"": 18, ""share"": 0.19}, {""owner_id"": 118, ""share"": 0.18}]"
1632,"клх Учалы, бул. Тургенева, д. 3 стр. 4/5, 979925",Коммерческое,133.3,1,10,1994,67:90:672199:520,"[{""owner_id"": 263, ""share"": 1.0}]"
1633,"клх Каменномостский, пр. Космонавтов, д. 8 к. 9, 837105",Коммерческое,137.9,1,12,1972,40:79:521164:459,"[{""owner_id"": 19, ""share"": 1.0}]"
1634,"к. Чита, ш. Парижской Коммуны, д. 8/2, 360174",Коммерческое,158.4,2,1,2007,45:58:918149:80,"[{""owner_id"": 101, ""share"": 1.0}]"
1635,"к. Биробиджан, наб. Репина, д. 204, 166775",Коммерческое,47.0,5,19,2005,74:73:853443:866,"[{""owner_id"": 33, ""share"": 0.59}, {""owner_id"": 237, ""share"": 0.2}, {""owner_id"": 254, ""share"": 0.21}]"
1636,"ст. Абакан, ул. Прудовая, д. 8/2 к. 7/4, 064272",Дом,112.9,2,16,1954,92:78:433713:698,"[{""owner_id"": 67, ""share"": 1.0}]"
1637,"п. Тобольск, бул. Сельский, д. 7/8 стр. 3/3, 025431",Коммерческое,53.5,2,12,1956,99:44:131350:680,"[{""owner_id"": 205, ""share"": 1.0}]"
1638,"д. Бомнак, пер. Некрасова, д. 5/8 к. 75, 467820",Коммерческое,79.7,4,19,1954,13:96:230889:172,"[{""owner_id"": 185, ""share"": 0.4}, {""owner_id"": 200, ""share"": 0.6}]"
1639,"д. Анива, бул. Олимпийский, д. 6 к. 226, 409731",Квартира,160.1,3,12,1984,42:33:649018:403,"[{""owner_id"": 278, ""share"": 1.0}]"
1640,"ст. Белоярский, пр. Серова, д. 7/7 стр. 5, 532421",Квартира,45.3,5,10,1973,91:41:764743:975,"[{""owner_id"": 202, ""share"": 1.0}]"
1641,"п. Наро-Фоминск, бул. Ольховый, д. 2/8, 581380",Коммерческое,123.7,3,13,1978,34:79:700408:957,"[{""owner_id"": 273, ""share"": 1.0}]"
1642,"п. Казань, алл. Циолковского, д. 9/9, 455526",Квартира,66.9,3,6,2018,53:71:286540:936,"[{""owner_id"": 208, ""share"": 1.0}]"
1643,"г. Артем, ул. Тельмана, д. 8 к. 652, 868744",Квартира,176.3,2,11,2017,87:97:488027:105,"[{""owner_id"": 200, ""share"": 0.24}, {""owner_id"": 86, ""share"": 0.63}, {""owner_id"": 295, ""share"": 0.13}]"
1644,"ст. Калевала, бул. Блюхера, д. 95 к. 3/7, 560062",Квартира,120.8,4,12,1996,13:92:613416:532,"[{""owner_id"": 259, ""share"": 1.0}]"
1645,"г. Норильск, пр. Волкова, д. 2, 784953",Коммерческое,78.4,5,11,2012,97:46:964930:268,"[{""owner_id"": 198, ""share"": 1.0}]"
1646,"с. Камень-на-Оби, ш. Ударное, д. 9 к. 819, 213461",Дом,133.1,1,22,2015,83:19:972831:116,"[{""owner_id"": 100, ""share"": 1.0}]"
1647,"клх Октябрьский (Башк.), наб. Учительская, д. 6/4, 224708",Дом,124.8,3,2,1961,56:36:513695:315,"[{""owner_id"": 248, ""share"": 0.26}, {""owner_id"": 85, ""share"": 0.55}, {""owner_id"": 25, ""share"": 0.19}]"
1648,"г. Куртамыш, бул. Олимпийский, д. 89 стр. 998, 089437",Дом,39.4,3,7,1963,37:32:483894:635,"[{""owner_id"": 151, ""share"": 1.0}]"
1649,"ст. Дербент, пер. Рябиновый, д. 4/1 к. 680, 580814",Коммерческое,37.5,4,15,1990,15:12:750925:273,"[{""owner_id"": 215, ""share"": 0.68}, {""owner_id"": 244, ""share"": 0.32}]"
1650,"п. Липецк, ш. Восточное, д. 1 стр. 705, 586990",Квартира,159.7,2,15,1999,88:77:227940:713,"[{""owner_id"": 77, ""share"": 0.86}, {""owner_id"": 56, ""share"": 0.05}, {""owner_id"": 146, ""share"": 0.09}]"
1651,"ст. Клин, ул. Халтурина, д. 5/7, 212467",Коммерческое,30.8,2,25,2011,10:44:478521:133,"[{""owner_id"": 243, ""share"": 1.0}]"
1652,"п. Териберка, алл. Белинского, д. 36, 749884",Коммерческое,120.4,3,13,1970,27:52:684483:829,"[{""owner_id"": 264, ""share"": 1.0}]"
1653,"ст. Змеиногорск, ул. Учительская, д. 233 к. 7, 657166",Коммерческое,111.2,4,18,2006,45:48:275730:142,"[{""owner_id"": 220, ""share"": 0.86}, {""owner_id"": 214, ""share"": 0.05}, {""owner_id"": 30, ""share"": 0.09}]"
1654,"ст. Тобольск, ул. Ульяновская, д. 649 стр. 943, 416450",Коммерческое,80.7,3,18,1993,85:64:481377:816,"[{""owner_id"": 173, ""share"": 1.0}]"
1655,"клх Фатеж, алл. Мельничная, д. 13 к. 3/5, 641261",Дом,192.4,1,3,2004,52:13:242737:955,"[{""owner_id"": 148, ""share"": 0.5}, {""owner_id"": 92, ""share"": 0.5}]"
1656,"ст. Новый Уренгой, наб. Ломоносова, д. 2/9 к. 458, 408354",Дом,87.1,2,19,1979,19:40:237497:659,"[{""owner_id"": 21, ""share"": 0.22}, {""owner_id"": 22, ""share"": 0.78}]"
1657,"клх Соль-Илецк, пер. К.Маркса, д. 192 стр. 7/6, 932596",Квартира,57.5,3,11,2011,14:76:314005:649,"[{""owner_id"": 60, ""share"": 0.79}, {""owner_id"": 167, ""share"": 0.21}]"
1658,"с. Жуковский, алл. Зои Космодемьянской, д. 31, 534183",Коммерческое,52.8,1,10,1988,46:76:650284:632,"[{""owner_id"": 285, ""share"": 1.0}]"
1659,"клх Советский, ш. Спортивное, д. 92 стр. 817, 062945",Квартира,109.9,2,14,2007,91:66:854304:973,"[{""owner_id"": 252, ""share"": 1.0}]"
1660,"клх Орск, ш. Лунное, д. 8 стр. 45, 143910",Квартира,154.4,2,12,2015,31:57:401898:215,"[{""owner_id"": 212, ""share"": 1.0}]"
1661,"п. Горячинск, пр. Войкова, д. 1/7 стр. 8/5, 720110",Коммерческое,165.4,1,24,1967,34:18:232430:205,"[{""owner_id"": 36, ""share"": 0.74}, {""owner_id"": 270, ""share"": 0.11}, {""owner_id"": 112, ""share"": 0.15}]"
1662,"д. Кириши, наб. Лазурная, д. 9/3 стр. 1/2, 779533",Коммерческое,74.9,1,2,1998,11:21:644830:251,"[{""owner_id"": 4, ""share"": 1.0}]"
1663,"п. Мураши, пер. Космический, д. 52, 577727",Квартира,56.7,5,15,1994,13:78:273077:786,"[{""owner_id"": 251, ""share"": 1.0}]"
1664,"к. Светлогорск (Калин.), наб. Сосновая, д. 91 стр. 3, 148460",Коммерческое,35.7,4,6,1973,54:71:586813:329,"[{""owner_id"": 266, ""share"": 1.0}]"
1665,"п. Тутаев, пер. Димитрова, д. 9/9, 204759",Коммерческое,133.0,4,5,1998,29:83:134281:334,"[{""owner_id"": 186, ""share"": 1.0}]"
1666,"клх Теберда, наб. Волкова, д. 1/7 стр. 39, 320254",Коммерческое,167.0,4,13,2020,40:23:511561:55,"[{""owner_id"": 47, ""share"": 1.0}]"
1667,"ст. Пятигорск, бул. Монтажников, д. 7 стр. 8/9, 898636",Коммерческое,99.1,1,21,2010,32:18:579374:704,"[{""owner_id"": 94, ""share"": 1.0}]"
1668,"ст. Хужир, пер. Ленина, д. 3 к. 618, 235019",Коммерческое,151.1,5,21,2024,33:13:441649:187,"[{""owner_id"": 227, ""share"": 1.0}]"
1669,"п. Тавда, пер. Челюскинцев, д. 46 к. 6/5, 791782",Коммерческое,183.7,2,24,2002,31:22:868401:438,"[{""owner_id"": 296, ""share"": 1.0}]"
1670,"г. Усть-Джегута, бул. Волжский, д. 501 стр. 78, 906251",Квартира,119.6,2,8,1971,51:93:481359:720,"[{""owner_id"": 300, ""share"": 0.61}, {""owner_id"": 39, ""share"": 0.39}]"
1671,"к. Черский, ул. Прудная, д. 896 к. 108, 458724",Дом,95.2,4,24,2009,73:38:269409:828,"[{""owner_id"": 296, ""share"": 0.36}, {""owner_id"": 277, ""share"": 0.51}, {""owner_id"": 105, ""share"": 0.13}]"
